decision_key,decision_status,resolved_policy_item_id,applied_status,applied_primary_strategy_id,applied_secondary_strategy_ids,reviewer_name,reviewer_notes
SRD-POL-001-619b40b4f8ba,no_strategy,ITM-POL-001-00408,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-e4cacb1117a1,no_strategy,ITM-POL-001-00410,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-553e0a366e8e,no_strategy,ITM-POL-001-00411,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-9f6a890f96af,no_strategy,ITM-POL-001-00412,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-4cf076c51fa3,no_strategy,ITM-POL-001-00413,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-18d14032ec0c,no_strategy,ITM-POL-001-00414,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-0f108d9b8e64,no_strategy,ITM-POL-001-00415,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-cc140f2a9b90,no_strategy,ITM-POL-001-00416,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-eb68103bed0e,no_strategy,ITM-POL-001-00417,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-bd5eaf25c575,no_strategy,ITM-POL-001-00419,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-e4f81a7a400a,no_strategy,ITM-POL-001-00421,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-75e812869820,no_strategy,ITM-POL-001-00422,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-9219c038fb96,no_strategy,ITM-POL-001-00423,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-4fda3fcbe069,no_strategy,ITM-POL-001-00430,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-db3a2654f163,no_strategy,ITM-POL-001-00431,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-d191ca9b6c5c,no_strategy,ITM-POL-001-00432,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-984c86e18753,no_strategy,ITM-POL-001-00433,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-1e8042f0990b,no_strategy,ITM-POL-001-00435,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-8fc14a0d7f45,no_strategy,ITM-POL-001-00438,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-eaebff6cbd7d,no_strategy,ITM-POL-001-00439,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-899227b79e08,no_strategy,ITM-POL-001-00440,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-fac832f1ae9d,no_strategy,ITM-POL-001-00441,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-96dead292087,no_strategy,ITM-POL-001-00442,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-ea1c6871c9b5,no_strategy,ITM-POL-001-00444,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-7dff3b840f59,no_strategy,ITM-POL-001-00445,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-6cd6bb459ab7,no_strategy,ITM-POL-001-00447,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-c2bdf87188f3,no_strategy,ITM-POL-001-00448,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-d774bf4d4fad,no_strategy,ITM-POL-001-00451,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-0ae0d217e8ac,no_strategy,ITM-POL-001-00452,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-78183ede8853,no_strategy,ITM-POL-001-00453,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-424d41b2aa19,no_strategy,ITM-POL-001-00454,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-ac489e74e3d7,no_strategy,ITM-POL-001-00455,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-82610bd65095,no_strategy,ITM-POL-001-00456,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-0f6bc39dd3ad,no_strategy,ITM-POL-001-00458,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-97e7ad3b46b4,no_strategy,ITM-POL-001-00459,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-c84db327b979,no_strategy,ITM-POL-001-00460,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-d6230bb12a3b,no_strategy,ITM-POL-001-00461,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-9ce60dde8493,reviewed,ITM-POL-001-00462,applied,STR-006,STR-013 | STR-015,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-9d8612e24445,no_strategy,ITM-POL-001-00463,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-875db97be7db,no_strategy,ITM-POL-001-00467,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-8769d161f07a,no_strategy,ITM-POL-001-00469,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-c5c822c56b70,no_strategy,ITM-POL-001-00470,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-d55194fa8ec3,no_strategy,ITM-POL-001-00471,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-48609bb71acd,no_strategy,ITM-POL-001-00474,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-edec3a490e0f,no_strategy,ITM-POL-001-00475,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-8b85df289f87,no_strategy,ITM-POL-001-00476,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-6053c26a9b3e,no_strategy,ITM-POL-001-00478,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-a5b456b6a21a,no_strategy,ITM-POL-001-00479,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-ea426edf34ab,no_strategy,ITM-POL-001-00480,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-714972202799,no_strategy,ITM-POL-001-00481,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-eb00ae66eba6,no_strategy,ITM-POL-001-00482,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-337657d8bb02,no_strategy,ITM-POL-001-00484,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-da11cb09786a,reviewed,ITM-POL-001-00485,applied,STR-001,STR-003 | STR-006,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-9b16065442b7,no_strategy,ITM-POL-001-00486,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-1b852d3a5f0f,no_strategy,ITM-POL-001-00487,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-ccc11cc2c728,no_strategy,ITM-POL-001-00488,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-9edc9763b805,no_strategy,ITM-POL-001-00489,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-642889a5b3d4,no_strategy,ITM-POL-001-00492,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-48b77150e3f0,no_strategy,ITM-POL-001-00493,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-4233112ddbd6,no_strategy,ITM-POL-001-00494,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-15a88783732b,no_strategy,ITM-POL-001-00495,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-e60ff69e20a7,no_strategy,ITM-POL-001-00496,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-71b54e7fa35c,no_strategy,ITM-POL-001-00497,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-3918a52cf32b,no_strategy,ITM-POL-001-00498,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-523d54d44df3,no_strategy,ITM-POL-001-00499,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-e0effa53a856,no_strategy,ITM-POL-001-00500,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-98c067794ba6,no_strategy,ITM-POL-001-00501,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-8c2f8ec36ef3,no_strategy,ITM-POL-001-00502,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-34bd93e9691d,no_strategy,ITM-POL-001-00505,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-c9138af38541,no_strategy,ITM-POL-001-00506,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-e1d7bfba363d,no_strategy,ITM-POL-001-00507,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-e6ec1d762d70,no_strategy,ITM-POL-001-00508,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-332cea798de3,no_strategy,ITM-POL-001-00509,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-af25988dad0e,no_strategy,ITM-POL-001-00512,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-629de1765e59,no_strategy,ITM-POL-001-00513,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-5db228e5b1e2,reviewed,ITM-POL-001-00514,applied,STR-006,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-e26259109e73,reviewed,ITM-POL-001-00515,applied,STR-006,STR-012,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-140dae9131d0,no_strategy,ITM-POL-001-00516,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-d018758aef48,no_strategy,ITM-POL-001-00517,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-329c2f03060d,no_strategy,ITM-POL-001-00518,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-78e7d5c77130,no_strategy,ITM-POL-001-00519,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-3ff8d9bbd6b4,no_strategy,ITM-POL-001-00520,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-2953e9b8ffc4,no_strategy,ITM-POL-001-00523,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-9772eaec301c,no_strategy,ITM-POL-001-00526,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-f9a50930608f,no_strategy,ITM-POL-001-00527,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-dbe163e0a03b,no_strategy,ITM-POL-001-00528,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-0e785fa3fb9b,no_strategy,ITM-POL-001-00529,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-14f7ac8912e7,no_strategy,ITM-POL-001-00530,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-09cb7e5963cf,no_strategy,ITM-POL-001-00532,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-fda855890ef5,no_strategy,ITM-POL-001-00533,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-2462f1fd9667,no_strategy,ITM-POL-001-00535,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-07f66f8fb001,no_strategy,ITM-POL-001-00536,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-73cb259750f6,no_strategy,ITM-POL-001-00538,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-1347a4a949e7,reviewed,ITM-POL-001-00539,applied,STR-006,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-d1bd888aefd8,no_strategy,ITM-POL-001-00541,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-1ae37ffeddbb,no_strategy,ITM-POL-001-00542,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-5eeeb62d32ac,no_strategy,ITM-POL-001-00543,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-6223c9aa93b9,no_strategy,ITM-POL-001-00544,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-5e2b4cbea18e,no_strategy,ITM-POL-001-00545,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-9c156c1da46d,no_strategy,ITM-POL-001-00546,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-f8a84927e8af,no_strategy,ITM-POL-001-00547,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-84b4e3b14874,no_strategy,ITM-POL-001-00548,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-3790f9b2084d,no_strategy,ITM-POL-001-00549,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-decdfe5e4bda,no_strategy,ITM-POL-001-00550,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-27f547fed434,no_strategy,ITM-POL-001-00551,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-0794210910d1,no_strategy,ITM-POL-001-00552,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-328f5f571eaa,no_strategy,ITM-POL-001-00553,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-4f3742dcd1a3,no_strategy,ITM-POL-001-00554,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-1d442a5b7ba1,no_strategy,ITM-POL-001-00555,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-2dc5ed17da9c,no_strategy,ITM-POL-001-00556,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-734b77bff3c8,no_strategy,ITM-POL-001-00557,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-8bab8a27dc9b,no_strategy,ITM-POL-001-00558,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-84f7c28fcc59,no_strategy,ITM-POL-001-00560,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-07a35e8c2592,no_strategy,ITM-POL-001-00561,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-50cf7002dd1e,no_strategy,ITM-POL-001-00563,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-e77c48737560,no_strategy,ITM-POL-001-00564,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-968cdf039087,no_strategy,ITM-POL-001-00566,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-d7fa45a7d243,no_strategy,ITM-POL-001-00567,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-86b3f168e65c,no_strategy,ITM-POL-001-00568,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-7eef90414089,no_strategy,ITM-POL-001-00571,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-72c572545780,no_strategy,ITM-POL-001-00572,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-a9714c007529,no_strategy,ITM-POL-001-00573,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-126d367cfe71,no_strategy,ITM-POL-001-00575,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-d2e922be6955,no_strategy,ITM-POL-001-00576,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-5a2b399ee5e6,no_strategy,ITM-POL-001-00577,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-7cf8101bdd2a,no_strategy,ITM-POL-001-00578,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-259e5d71ef21,reviewed,ITM-POL-001-00579,applied,STR-006,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-8ad3bcf1710a,no_strategy,ITM-POL-001-00580,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-85119f7b747f,no_strategy,ITM-POL-001-00581,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-5751cad7900f,no_strategy,ITM-POL-001-00582,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-81d252b0416b,no_strategy,ITM-POL-001-00583,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-23ad02efc4be,no_strategy,ITM-POL-001-00584,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-c08902b3a216,no_strategy,ITM-POL-001-00585,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-1ca21bc838f8,no_strategy,ITM-POL-001-00586,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-ab05d136f8e5,no_strategy,ITM-POL-001-00588,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-c3d5d1f4d32a,no_strategy,ITM-POL-001-00589,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-a36b9110c6af,reviewed,ITM-POL-001-00590,applied,STR-001,STR-002 | STR-004,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-53af45dc6648,no_strategy,ITM-POL-001-00593,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-551151e20e6f,no_strategy,ITM-POL-001-00594,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-e460a4fb1606,no_strategy,ITM-POL-001-00595,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-951381be4350,no_strategy,ITM-POL-001-00596,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-eee2623c8247,no_strategy,ITM-POL-001-00597,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-dd1c8b13ad23,no_strategy,ITM-POL-001-00598,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-c038be6c3a06,no_strategy,ITM-POL-001-00601,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-3b953b03380e,no_strategy,ITM-POL-001-00602,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-d56c7c4a4c54,no_strategy,ITM-POL-001-00603,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-eb3404a3c5bb,no_strategy,ITM-POL-001-00604,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-f330a572e3e0,no_strategy,ITM-POL-001-00605,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-f7cf7c83ec4b,no_strategy,ITM-POL-001-00606,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-b95dcedb30ca,no_strategy,ITM-POL-001-00607,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-b29ec44b8f6b,no_strategy,ITM-POL-001-00608,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
